oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
793110400000661,132518053,2459079.6790117295,59079.180532400002,19.6870708,0.10762202,0,zg,226.83008190000001,55.747177299999997,0.926999986,0.180000007,20200818180532,793,0xa,0x4,21.5100002,26.0886078,0.0316598676,-0.0581745803,2.08757974e-05,30,1.32299995,2
793110400000661,132722060,2459081.7190312101,59081.2206019,19.7817707,0.115468554,0,zg,226.83028809999999,55.747175400000003,0.486000001,-0.00300000003,20200820220602,793,0xa,0x4,20.9899998,25.7595463,0.0334457867,-0.0286044534,2.61283385e-05,30,1.56500006,2
793110400000661,132724565,2459081.7440883904,59081.245659699998,19.6894684,0.107815236,0,zg,226.83026330000001,55.747232099999998,0.704999983,-0.0480000004,20200820245648,793,0xa,0x4,20.8799992,25.7888279,0.0367677696,-0.0199398827,3.17198064e-05,30,1.76300001,2
793110400000661,132820158,2459082.6999916113,59082.2015856,19.4071922,0.0869962052,32768,zg,226.83019659999999,55.747129999999999,0.680999994,0.108000003,20200821201574,793,0xa,0x4,19.9200001,24.7609081,0.0881147981,-0.0102198934,0.000365260668,30,1.46399999,2
793110400000661,133017379,2459084.6721569663,59084.173796299998,19.8895874,0.12492758,0,zg,226.83018620000001,55.747154600000002,0.584999979,0.0700000003,20200823173796,793,0xa,0x4,21.2299995,25.9805508,0.0311178546,-0.0543408431,2.01972889e-05,30,1.35300004,2
793110400000661,133124616,2459085.744505805,59085.246168999998,19.8609562,0.122362256,0,zg,226.83019229999999,55.747087700000002,0.81099999,-0.144999996,20200824246169,793,0xa,0x4,21.1800003,26.157711,0.034753263,-0.0459297858,2.53448507e-05,30,1.87399995,2
793110400000661,133126322,2459085.7615656266,59085.263229199998,19.7500153,0.1127887,0,zg,226.83032299999999,55.7471484,0.592000008,-0.061999999,20200824263218,793,0xa,0x4,20.9699993,26.1138802,0.0408297181,-0.0527423881,3.71626847e-05,30,2.07200003,2
793110400000661,133523974,2459089.7379989508,59089.239745400002,19.3817101,0.0853057131,0,zg,226.8303555,55.747196799999998,0.606999993,-0.0430000015,20200828239745,793,0xa,0x4,19.5300007,25.8646984,0.0542199314,-0.000761614298,0.000163673525,30,1.92200005,2
793110400000661,133721746,2459091.7156808553,59091.217465299997,19.5670872,0.0983122662,0,zg,226.8302233,55.747093900000003,1.20299995,-0.356000006,20200830217465,793,0xa,0x4,20.3099995,26.2261143,0.0390245616,-0.0403560176,4.8863807e-05,30,1.755,2
793110400000661,133723078,2459091.7290023067,59091.230787,19.841589,0.120648615,0,zg,226.8304004,55.7471022,1.03999996,0.0270000007,20200830230787,793,0xa,0x4,20.3099995,26.2183323,0.0363395289,-0.0493296236,3.89329725e-05,30,1.88499999,2
793110400000661,143453400,2459189.0332968351,59188.534004599998,19.5804863,0.0993168801,0,zg,226.830263,55.747166700000001,1.301,-0.0759999976,20201205534005,793,0xa,0x4,20.4799995,26.2311707,0.0381637849,-0.0380435139,4.21884106e-05,30,1.72300005,1
793110400000661,144153807,2459196.037629101,59195.538078700003,19.6804218,0.107087657,0,zg,226.83024130000001,55.747079599999999,0.760999978,0.0439999998,20201212537998,793,0xa,0x4,20.2900009,25.7723789,0.0397870131,-0.0563744307,5.05529533e-05,30,1.54799998,1
793110400000661,144554682,2459200.0465314742,59199.546828699997,19.9167042,0.127392203,0,zg,226.830039,55.747131500000002,1.00600004,0.0960000008,20201216546817,793,0xa,0x4,20.8899994,26.2856903,0.034230344,-0.0631818399,2.58804193e-05,30,1.43200004,1
793110400000661,144851017,2459203.0099905138,59202.5101736,19.7783966,0.115181535,0,zg,226.8300887,55.747076399999997,1.16400003,0.109999999,20201219510174,793,0xa,0x4,20.8199997,26.2461586,0.0355652012,-0.0521498248,2.84786383e-05,30,1.60899997,1
793110400000661,145047628,2459204.9761778857,59204.476284700002,19.7374763,0.111743972,0,zg,226.83015649999999,55.747181300000001,1.19799995,-0.147,20201221476273,793,0xa,0x4,21.2000008,26.2032032,0.0318991728,-0.0676876307,2.13383682e-05,30,1.85399997,1
793110400000661,146355383,2459218.054235552,59217.553830999997,19.8018436,0.117187776,32768,zg,226.830343,55.747138399999997,0.758000016,0.201000005,20210103553831,793,0xa,0x4,20.0799999,25.7950211,0.0507703573,-0.0584912524,9.91370252e-05,30,1.21300006,1
793110400000661,146545238,2459219.9528626772,59219.452384299999,20.0272789,0.137778357,0,zg,226.83014850000001,55.747254599999998,1.61500001,0.0199999996,20210105452384,793,0xa,0x4,20.5699997,26.2221813,0.0354435891,-0.041619014,3.17755694e-05,30,1.69799995,1
793110400000661,146751771,2459222.0182782975,59221.517719900003,19.9494724,0.13041468,0,zg,226.83030260000001,55.747185799999997,1.27499998,-0.191,20210107517720,793,0xa,0x4,21.2399998,26.2606373,0.0256732479,-0.0550767519,1.39545782e-05,30,1.29400003,1
793110400000661,146952989,2459224.03053167,59223.529895799998,19.9683189,0.132174492,0,zg,226.8300989,55.7471824,0.936999977,0.133000001,20210109529896,793,0xa,0x4,21.4200001,26.3344765,0.0319745876,-0.0948836729,2.12788636e-05,30,1.23399997,1
793110400000661,147348748,2459227.9882748169,59227.487488400002,19.950716,0.130530313,0,zg,226.8302151,55.747143399999999,1.85800004,-0.208000004,20210113487488,793,0xa,0x4,21.3700008,26.2008286,0.0314981081,-0.0717069954,2.04570206e-05,30,1.35000002,1
793110400000661,147742667,2459231.9276114744,59231.426678199998,19.8564434,0.121961355,0,zg,226.830139,55.747161599999998,0.888999999,0.0340000018,20210117426644,793,0xa,0x4,21.5799999,26.2424088,0.0307304505,-0.068323344,1.91942054e-05,30,1.64100003,1
793110400000661,149447731,2459248.9788327287,59248.477314800002,19.9099159,0.126772016,0,zg,226.83019730000001,55.747181400000002,0.779999971,-0.189999998,20210203477234,793,0xa,0x4,20.9799995,26.3180599,0.0326361693,-0.0406245477,2.31936592e-05,30,1.19099998,1
793110400000661,149647255,2459250.9741373556,59250.472557900001,20.3083038,0.166166827,0,zg,226.8300079,55.747189800000001,0.838,-0.114,20210205472535,793,0xa,0x4,21.0499992,26.3325253,0.0345514044,-0.0678410605,2.56896474e-05,30,1.19000006,1
793110400000661,150053030,2459255.0320001007,59254.530300899998,19.9659748,0.131954804,32768,zg,226.83007900000001,55.747110800000002,0.69599998,-0.194999993,20210209530243,793,0xa,0x4,20.9699993,25.5912113,0.0455740206,-0.093213208,5.01949908e-05,30,1.08599997,1
793110400000661,150251969,2459257.0214542011,59256.519699099998,20.1438179,0.149256259,0,zg,226.83015810000001,55.747175200000001,1.74800003,0.063000001,20210211519687,793,0xa,0x4,22.0900002,26.3510303,0.0309756398,-0.0955292061,1.96453439e-05,30,1.08899999,1
793110400000661,151143392,2459265.9359044819,59265.433923600001,19.9362469,0.129188925,0,zg,226.8302539,55.747216100000003,1.25699997,-0.0379999988,20210220433912,793,0xa,0x4,21.3500004,26.3416462,0.0306592472,-0.0743408278,1.93140768e-05,30,1.18400002,1
793110400000661,151338958,2459267.8916079649,59267.389583299999,19.838377,0.120366171,0,zg,226.8302741,55.747291500000003,0.589999974,-0.0759999976,20210222389537,793,0xa,0x4,20.3400002,26.3128357,0.0367953181,-0.0437252,3.99307937e-05,30,1.30299997,1
793110400000661,151547841,2459269.9804835082,59269.4784144,20.0165462,0.13674739,0,zg,226.83012199999999,55.747241799999998,0.423999995,-0.0890000015,20210224478403,793,0xa,0x4,21.2000008,26.3409672,0.0318914317,-0.045180507,2.18367895e-05,30,1.09399998,1
793110400000661,152145050,2459275.9526913115,59275.450509299997,19.8535252,0.121702641,0,zg,226.83014420000001,55.747146200000003,0.661000013,-0.109999999,20210302450498,793,0xa,0x4,20.5400009,26.3280354,0.0355187133,-0.038685143,3.23962595e-05,30,1.10599995,3
793110400000661,152145145,2459275.9536403287,59275.451458299998,20.0524845,0.140217513,0,zg,226.83016409999999,55.747074300000001,1.10599995,-0.234999999,20210302451447,793,0xa,0x4,20.5900002,26.3419914,0.0327500887,-0.0564700589,2.82583223e-05,30,1.10500002,1
793110400000661,152432944,2459278.8316731141,59278.329444399998,20.1290588,0.147775561,0,zg,226.83041800000001,55.747262499999998,1.14300001,-0.0170000009,20210305329444,793,0xa,0x4,20.9099998,26.262907,0.0392447673,-0.0589106046,3.36252015e-05,30,1.44099998,1
793110400000661,152434603,2459278.8482590942,59278.346030100001,20.0197182,0.137051687,0,zg,226.83004389999999,55.747361900000001,0.713,0.0930000022,20210305345938,793,0xa,0x4,20.6599998,26.284687,0.0381846577,-0.0546722002,3.41307859e-05,30,1.36000001,3
793110400000661,152639089,2459280.893150311,59280.390891199997,19.9519997,0.130649775,0,zg,226.8300921,55.747087700000002,0.850000024,0.0540000014,20210307390891,793,0xa,0x4,21.0599995,26.2579098,0.0405604579,-0.0855322406,3.41928826e-05,30,1.18900001,3
793110400000661,153643298,2459290.9353539995,59290.432986100001,20.0984287,0.144726664,0,zg,226.830206,55.747141599999999,1.23300004,0.0450000018,20210317432963,793,0xa,0x4,21.9300003,26.3365421,0.0305659492,-0.0937633514,1.87583046e-05,30,1.08500004,3
793110400000661,153749467,2459291.9970514388,59291.494675900001,20.1125851,0.146131814,0,zg,226.83010429999999,55.747157600000001,0.483999997,-0.0689999983,20210318494664,793,0xa,0x4,21.8899994,26.3217525,0.029299451,-0.0912401155,1.75693895e-05,30,1.09000003,1
793110400000661,154332732,2459297.8297304953,59297.327326400002,20.0214882,0.137221515,0,zg,226.83001329999999,55.747371000000001,0.788999975,-0.123999998,20210324327199,793,0xa,0x4,20.3899994,26.2496738,0.0438999049,-0.0350560658,5.65093978e-05,30,1.23599994,1
793110400000661,154432379,2459298.8262030301,59298.323796299999,19.9008904,0.125950813,0,zg,226.83012299999999,55.747157299999998,1.17900002,0.00499999989,20210325323681,793,0xa,0x4,20.3099995,26.1820145,0.0381276868,-0.0299322549,4.54360961e-05,30,1.23899996,3
793110400000661,154638278,2459300.8851994835,59300.382789399999,19.5362511,0.0960335732,0,zg,226.83009709999999,55.747382100000003,0.419999987,-0.00999999978,20210327382720,793,0xa,0x4,19.6499996,26.295311,0.0432570614,-0.0467153192,8.84596375e-05,30,1.10599995,1
793110400000661,154837399,2459302.8764037634,59302.373993100002,19.9331036,0.12889874,0,zg,226.83013790000001,55.747116900000002,0.391000003,0.064000003,20210329373993,793,0xa,0x4,20.5799999,26.2881565,0.033337079,-0.0395944752,3.15077341e-05,30,1.11000001,3
793110400000661,155141332,2459305.9157282794,59305.413321799999,19.8564758,0.121964209,0,zg,226.8301357,55.747224600000003,0.428000003,-0.0549999997,20210401413322,793,0xa,0x4,21.0599995,26.3187332,0.0328963287,-0.0614118613,2.39671699e-05,30,1.07599998,1
793110400000661,155141425,2459305.916665779,59305.4142593,19.8508072,0.12146204,0,zg,226.83019340000001,55.7471721,1.13199997,-0.207000002,20210401414259,793,0xa,0x4,21.0400009,26.3230553,0.0312391147,-0.054021515,2.16055032e-05,30,1.07599998,3
793110400000661,155232027,2459306.8226818289,59306.320277799998,19.9216461,0.127844885,0,zg,226.83013489999999,55.747190600000003,0.69599998,-0.130999997,20210402320278,793,0xa,0x4,21.4300003,26.2438717,0.031316787,-0.0632766634,2.04224107e-05,30,1.18799996,3
793110400000661,155332733,2459307.8297387003,59307.327338000003,20.0895576,0.14384982,0,zg,226.830198,55.747165199999998,0.694999993,-0.063000001,20210403327338,793,0xa,0x4,22.0200005,26.3047199,0.0306532178,-0.0897651166,1.91286072e-05,30,1.16600001,1
793110400000661,155332828,2459307.830687698,59307.328286999997,20.0978336,0.144667909,0,zg,226.83015850000001,55.7471721,0.661000013,-0.057,20210403328287,793,0xa,0x4,21.9699993,26.2979965,0.0308256336,-0.085555844,1.95023622e-05,30,1.16400003,3
793110400000661,155436631,2459308.8687159759,59308.366319399996,20.0543327,0.14039731,0,zg,226.8301113,55.747189599999999,0.490999997,0.057,20210404366319,793,0xa,0x4,21.75,26.3304749,0.0310999528,-0.097365208,1.97241661e-05,30,1.10000002,3
793110400000661,155535127,2459309.853665092,59309.351273100001,20.1050014,0.145378202,0,zg,226.83014499999999,55.747191200000003,1.11199999,0.0599999987,20210405351273,793,0xa,0x4,21.8099995,26.3022308,0.0303215031,-0.0858782083,1.88385202e-05,30,1.11399996,3
793110400000661,155535221,2459309.8546025874,59309.352210600002,20.0393848,0.138946548,0,zg,226.83014800000001,55.747191299999997,0.324999988,0.0439999998,20210405352211,793,0xa,0x4,21.8899994,26.299614,0.0314440206,-0.0830597878,2.02827796e-05,30,1.11300004,1
793110400000661,155736880,2459311.8711885321,59311.368807899999,20.0622711,0.141171366,0,zg,226.83002440000001,55.747171999999999,1.38499999,-0.167999998,20210407368796,793,0xa,0x4,21.6700001,26.3175373,0.0306992438,-0.0912895873,1.95305329e-05,30,1.09000003,1
793110400000661,155736974,2459311.8721260228,59311.369745399999,20.1374359,0.148615122,0,zg,226.8301682,55.747165099999997,0.310000002,0.00400000019,20210407369745,793,0xa,0x4,21.9799995,26.3156948,0.0311009325,-0.0949095041,2.00466784e-05,30,1.08899999,3
793110400000661,155834562,2459312.8479991616,59312.345625000002,20.1813717,0.153054863,0,zg,226.83016050000001,55.747163399999998,0.740999997,-0.130999997,20210408345602,793,0xa,0x4,21.6900005,26.3105354,0.0293247793,-0.0879877135,1.7686918e-05,30,1.11099994,3
793110400000661,155928561,2459313.7879807339,59313.285613400003,20.0163727,0.136730716,0,zg,226.83014539999999,55.747145199999999,1.00899994,0.0289999992,20210409285556,793,0xa,0x4,21.1000004,26.0124626,0.0333945453,-0.0796451867,2.42599781e-05,30,1.23000002,3
793110400000661,156038857,2459314.8909350438,59314.388576400001,20.1285496,0.147724748,0,zg,226.83013159999999,55.747178300000002,1.53400004,0.289000005,20210410388576,793,0xa,0x4,22,26.3378334,0.0310009662,-0.0952808931,1.96938327e-05,30,1.07700002,3
793110400000661,156130136,2459315.8037165096,59315.301365699997,20.1543217,0.150314167,32768,zg,226.8301452,55.7472025,1.05900002,0.0130000003,20210411301354,793,0xa,0x4,21.4300003,25.7874336,0.0443467088,-0.0789406374,4.13176458e-05,30,1.17499995,3
793110400000661,156130442,2459315.8067720835,59315.304421300003,20.0335712,0.138384834,32768,zg,226.83014900000001,55.7472013,1.15499997,0.00999999978,20210411304410,793,0xa,0x4,21.0799999,25.4748268,0.0361895785,-0.062521562,3.19159735e-05,30,1.16799998,1
793110400000661,156236468,2459316.8670285577,59316.364687499998,20.1075382,0.145630017,32768,zg,226.83012909999999,55.747155399999997,1.25100005,0.0450000018,20210412364676,793,0xa,0x4,22.3199997,26.2986813,0.0423988104,-0.120986,3.63443069e-05,30,1.08299994,3
793110400000661,156328378,2459317.7861167025,59317.283784699997,20.074007,0.142319933,32768,zg,226.83006610000001,55.747143199999996,1.16299999,-0.0829999968,20210413283715,793,0xa,0x4,22.1200008,26.2951756,0.0372718312,-0.125097036,2.81143784e-05,30,1.20500004,3
793110400000661,156328474,2459317.7870773892,59317.2847454,20.190464,0.15398106,0,zg,226.83016860000001,55.747162400000001,0.725000024,0.0309999995,20210413284734,793,0xa,0x4,22.0599995,26.2766476,0.0417387709,-0.109092727,3.54594595e-05,30,1.20200002,1
793110400000661,156540769,2459319.9100058968,59319.407696800001,20.1704102,0.151941508,0,zg,226.8301486,55.747195599999998,1.09399998,-0.00999999978,20210415407697,793,0xa,0x4,21.1299992,26.3104706,0.0387522914,-0.0743618906,3.1106003e-05,30,1.08299994,3
793110400000661,156637334,2459320.8756426363,59320.373344899999,19.8663349,0.122841299,32768,zg,226.83032710000001,55.747138100000001,1.21700001,0.0949999988,20210416373333,793,0xa,0x4,20.9200001,25.8044872,0.0393486395,-0.0691517219,3.60556187e-05,30,1.07599998,1
793110400000661,156832515,2459322.8274234929,59322.325150500001,20.0632076,0.14126265,0,zg,226.8302037,55.747191000000001,1.17900002,-0.210999995,20210418325150,793,0xa,0x4,21.5499992,26.29632,0.0325620361,-0.0842573121,2.16862318e-05,30,1.10300004,1
793110400000661,157037253,2459324.8747792467,59324.3725347,19.9585743,0.13126266,0,zg,226.83014829999999,55.747174800000003,0.828000009,0.0579999983,20210420372535,793,0xa,0x4,21.5499992,26.2987061,0.0315294676,-0.0763627142,2.03635482e-05,30,1.07599998,1
793110400000661,157432429,2459328.8264765255,59328.324293999998,19.8189697,0.118669793,0,zg,226.83027670000001,55.747146100000002,0.451999992,0.100000001,20210424324294,793,0xa,0x4,20.5900002,26.2901058,0.0327409469,-0.0348682813,2.84487087e-05,30,1.08800006,1
793110400000661,157529753,2459329.7997005377,59329.297534700003,20.1815643,0.153074503,0,zg,226.83028580000001,55.7472146,0.776000023,-0.409999996,20210425297535,793,0xa,0x4,20.4699993,26.2967548,0.0373161025,-0.0370287448,4.22926132e-05,30,1.11300004,2
793110400000661,157546749,2459329.9696628666,59329.467499999999,20.0254841,0.137605563,0,zg,226.83005790000001,55.747110200000002,0.460999995,-0.118000001,20210425467500,793,0xa,0x4,20.4799995,26.2805901,0.0364183299,-0.0499623865,3.78448822e-05,30,1.227,2
793110400000661,158022479,2459334.7268648474,59334.224791699999,20.1285076,0.147720441,0,zg,226.83016910000001,55.747170500000003,0.860000014,-0.112999998,20210430224792,793,0xa,0x4,21.8099995,26.2645454,0.0302618816,-0.0660767704,1.88367103e-05,30,1.24100006,2
793110400000661,158025009,2459334.7521652486,59334.250092599999,20.0005398,0.135218948,0,zg,226.83019640000001,55.747168700000003,0.573000014,0.0480000004,20210430250093,793,0xa,0x4,21.6000004,26.2857418,0.028631052,-0.0594079457,1.69545328e-05,30,1.17299998,1
793110400000661,158044333,2459334.9454020313,59334.443333299998,19.9447823,0.129979074,0,zg,226.83023940000001,55.747225999999998,0.620000005,-0.143000007,20210430443299,793,0xa,0x4,21,26.3057079,0.034879107,-0.0431645922,2.7142707e-05,30,1.19799995,2
793110400000661,158127987,2459335.781924272,59335.279872699997,20.0850296,0.143403441,0,zg,226.83014420000001,55.747195400000003,0.985000014,0.126000002,20210501279826,793,0xa,0x4,21.1800003,26.1851501,0.0355337039,-0.0744500831,2.69446027e-05,30,1.11500001,2
793110400000661,158141219,2459335.9142479175,59335.412199099999,19.7381248,0.11179781,0,zg,226.83023320000001,55.747213799999997,0.657999992,-0.0839999989,20210501412153,793,0xa,0x4,20.8600006,26.043251,0.037165463,-0.0409852341,3.32455857e-05,30,1.13699996,2
793110400000661,158228518,2459336.787215637,59336.285185200002,19.9961891,0.134805143,0,zg,226.8301051,55.747154299999998,0.488999993,-0.0439999998,20210502285139,793,0xa,0x4,21.3600006,26.2713223,0.0432668254,-0.0898156539,3.86333413e-05,30,1.10500002,2
793110400000661,158228612,2459336.7881531143,59336.286122700003,20.0447216,0.139463603,0,zg,226.8302248,55.747178099999999,0.782999992,-0.108000003,20210502286123,793,0xa,0x4,21.5699997,26.2828541,0.0391313657,-0.104050256,3.14432727e-05,30,1.10399997,1
793110400000661,158244569,2459336.9477213961,59336.445694399998,20.027256,0.137776032,0,zg,226.83027960000001,55.747129200000003,0.837000012,-0.207000002,20210502445579,793,0xa,0x4,20.9699993,26.2864456,0.032366056,-0.0787477717,2.27108612e-05,30,1.21899998,2
793110400000661,158432569,2459338.8276802702,59338.325694400002,20.080389,0.14294678,0,zg,226.83015810000001,55.7471107,1.24899995,-0.115000002,20210504325683,793,0xa,0x4,21.4300003,26.2985458,0.0392467789,-0.0941114128,3.17941849e-05,30,1.07599998,2
793110400000661,158443310,2459338.935085339,59338.433101900002,19.9699669,0.132329211,0,zg,226.83022120000001,55.747143700000002,1.17799997,0.193000004,20210504433102,793,0xa,0x4,21.5300007,26.2769852,0.0280299075,-0.0723608732,1.60309864e-05,30,1.20000005,2
793110400000661,158536964,2459339.8716034042,59339.369641199999,20.0562859,0.140587479,0,zg,226.83017839999999,55.747179699999997,1.51900005,0.135000005,20210505369618,793,0xa,0x4,22,26.2965164,0.0303373188,-0.113106087,1.90165356e-05,30,1.09500003,1
793110400000661,158537057,2459339.8725408847,59339.3705787,19.990757,0.134289905,0,zg,226.83016319999999,55.747157899999998,0.437000006,-0.0460000001,20210505370567,793,0xa,0x4,22.0100002,26.2699413,0.0315292291,-0.0826175138,2.05454726e-05,30,1.09599996,2
793110400000661,158634657,2459340.8485136591,59340.346574100004,19.9149933,0.127235606,0,zg,226.83009559999999,55.7471484,0.675000012,-0.0670000017,20210506346574,793,0xa,0x4,21.8999996,26.3080502,0.0362012945,-0.10220246,2.65831259e-05,30,1.08099997,2
793110400000661,158638273,2459340.8846702036,59340.382731500002,20.0134163,0.136447608,0,zg,226.83011980000001,55.747171700000003,0.694000006,0.0900000036,20210506382731,793,0xa,0x4,21.8799992,26.2975273,0.034333989,-0.0990387723,2.39018773e-05,30,1.11300004,2
793110400000661,158730912,2459341.8110371609,59341.309120400001,20.0866909,0.14356719,0,zg,226.8302017,55.747159400000001,1.48399997,0.0909999982,20210507309120,793,0xa,0x4,22.0499992,26.3067093,0.0373463742,-0.110816568,2.82175224e-05,30,1.07799995,2
793110400000661,158731005,2459341.8119746377,59341.310057900002,20.0703983,0.14196606,32768,zg,226.83009609999999,55.747170799999999,1.51800001,0.0879999995,20210507310046,793,0xa,0x4,22.1900005,26.3144188,0.0356966555,-0.114795163,2.56475741e-05,30,1.07799995,1
793110400000661,158734019,2459341.8421128164,59341.340196800003,20.0728741,0.142208844,32768,zg,226.8301361,55.747172200000001,0.683000028,0.0480000004,20210507340197,793,0xa,0x4,21.8400002,26.3250847,0.0395442471,-0.115507826,3.2792188e-05,30,1.079,2
793110400000661,158834781,2459342.8497041315,59342.347812499997,20.0725784,0.142179862,32768,zg,226.83004450000001,55.747199600000002,1.16799998,0.00300000003,20210508347812,793,0xa,0x4,21.9400005,26.2897263,0.0427194275,-0.128978059,3.7466205e-05,30,1.08500004,2
793110400000661,158838579,2459342.8876892999,59342.3857986,20.1990223,0.154854745,32768,zg,226.8302309,55.747150499999996,0.442000002,-0.061999999,20210508385787,793,0xa,0x4,22.2299995,26.2771873,0.0414003357,-0.124904454,3.48786234e-05,30,1.125,2
793110400000661,158926401,2459343.7658852199,59343.264016200003,19.9914131,0.134352028,0,zg,226.8301481,55.747153900000001,1.26600003,0.0900000036,20210509263935,793,0xa,0x4,21.9300003,26.2155457,0.0345067047,-0.091989249,2.44086914e-05,30,1.10699999,2
793110400000661,158928832,2459343.7901902203,59343.288321799999,19.9246521,0.128120854,0,zg,226.83014829999999,55.747146299999997,0.652999997,0.0109999999,20210509288310,793,0xa,0x4,22.0100002,26.2409325,0.0329486579,-0.10424237,2.20271522e-05,30,1.08500004,1
793110400000661,158938809,2459343.8899562205,59343.388090300003,20.0173073,0.136820287,0,zg,226.83019709999999,55.747198699999998,0.463999987,0.0930000022,20210509388090,793,0xa,0x4,21.8199997,26.207531,0.0320379622,-0.0872709677,2.11140814e-05,30,1.13300002,2
793110400000661,159027966,2459344.7815078781,59344.279664399997,20.0021019,0.135367617,0,zg,226.83009480000001,55.747168899999998,1.48500001,0.159999996,20210510279664,793,0xa,0x4,22.0599995,26.2672901,0.0360070579,-0.111863919,2.64523878e-05,30,1.08899999,2
793110400000661,159032141,2459344.8232544204,59344.321411999998,20.1186638,0.146737173,0,zg,226.8301869,55.747175599999998,0.796999991,-0.0500000007,20210510321389,793,0xa,0x4,22.1900005,26.2648697,0.0374971293,-0.108570173,2.88489755e-05,30,1.07599998,2
793110400000661,159137048,2459345.8723015841,59345.370486100001,20.061512,0.141097128,0,zg,226.83018490000001,55.747183499999998,0.814999998,0.0299999993,20210511370486,793,0xa,0x4,21.8600006,26.2756329,0.0310848802,-0.0894188285,1.97250611e-05,30,1.11500001,1
793110400000661,159524142,2459349.7431352763,59349.241423599997,20.0231647,0.137382537,0,zg,226.83020379999999,55.747163800000003,0.700999975,-0.061999999,20210515241412,793,0xa,0x4,22.1000004,26.2833042,0.0346970223,-0.111238748,2.45034917e-05,30,1.11500001,1
793110400000661,160036819,2459354.8697585175,59354.368194399998,19.8956413,0.12547493,0,zg,226.829949,55.747189400000003,0.952000022,-0.0130000003,20210520368183,793,0xa,0x4,20.6499996,26.2848053,0.0372916423,-0.0607073829,3.56888631e-05,30,1.15199995,1
793110400000661,160442922,2459358.9306643177,59358.429224500003,19.6756554,0.106705815,0,zg,226.83027870000001,55.747152999999997,0.677999973,-0.201000005,20210524429213,793,0xa,0x4,20.0599995,26.2367363,0.0450910814,-0.0454419777,7.58110982e-05,30,1.38100004,1
793110400000661,160528259,2459359.7840055665,59359.2825926,19.9365597,0.129217908,0,zg,226.8300538,55.747287,0.272000015,0.0460000001,20210525282593,793,0xa,0x4,20.2800007,26.2715607,0.0449402221,-0.0514086224,6.73260365e-05,30,1.07700002,3
793110400000661,160730628,2459361.8076329264,59361.306284699996,19.805481,0.117501326,0,zg,226.8301931,55.747139099999998,0.690999985,0.0450000018,20210527306285,793,0xa,0x4,20.7199993,26.3396168,0.0340483934,-0.0563283302,3.10705072e-05,30,1.09200001,1
793110400000661,160730725,2459361.8086050926,59361.3072569,20.0177727,0.136865094,0,zg,226.83025689999999,55.747172200000001,0.155000001,0.00499999989,20210527307234,793,0xa,0x4,20.7700005,26.3709412,0.0356676765,-0.0637284517,3.16602927e-05,30,1.09300005,3
793110400000661,160838540,2459362.8867182001,59362.385405100002,19.6007805,0.100855209,0,zg,226.83011980000001,55.747218599999997,0.846000016,-0.224000007,20210528385405,793,0xa,0x4,20.5300007,26.2777901,0.0343696885,-0.0337584838,3.21313055e-05,30,1.25199997,3
793110400000661,160926811,2459363.7693975451,59363.268113400001,19.9011269,0.125972241,0,zg,226.83021930000001,55.747219600000001,1.06599998,-0.00600000005,20210529268090,793,0xa,0x4,21.1000004,26.3393421,0.0300719105,-0.0688983351,1.94923905e-05,30,1.07599998,3
793110400000661,161130127,2459365.8024895517,59365.301273099998,19.9639091,0.131761357,0,zg,226.83010239999999,55.7471788,0.647000015,0.0469999984,20210531301273,793,0xa,0x4,21.7800007,26.2651367,0.0367910974,-0.090828903,2.7684222e-05,30,1.09800005,3
793110400000661,161130506,2459365.8062857268,59365.305069399998,19.9841404,0.133663833,0,zg,226.8301582,55.747154399999999,1.07700002,-0.0350000001,20210531305058,793,0xa,0x4,21.8099995,26.2683315,0.0329547636,-0.0889974311,2.23630777e-05,30,1.102,1
793110400000661,161228622,2459366.7874101121,59366.286226900003,20.2422943,0.159302711,0,zg,226.83020680000001,55.747194200000003,0.617999971,0.0700000003,20210601286227,793,0xa,0x4,21.5699997,26.0824337,0.0358100422,-0.0702435076,2.67341329e-05,30,1.08700001,3
793110400000661,161328556,2459367.7867162977,59367.2855671,19.9681091,0.132154837,0,zg,226.830161,55.7471733,0.638999999,0.0250000004,20210602285556,793,0xa,0x4,21.8500004,26.2591515,0.0320796184,-0.0783131272,2.08266792e-05,30,1.08899999,3
793110400000661,161328652,2459367.7876769677,59367.286527800003,19.9446239,0.129964352,0,zg,226.83016280000001,55.747143600000001,0.617999971,0.0179999992,20210602286516,793,0xa,0x4,22.0900002,26.2946987,0.031078402,-0.0976263359,1.96549736e-05,30,1.09000003,1
793110400000661,161420238,2459368.7035020394,59368.202384299999,19.915966,0.127324581,0,zg,226.83013639999999,55.7471727,0.351999998,0.00700000022,20210603202361,793,0xa,0x4,21.9699993,26.265234,0.0338182226,-0.0969723165,2.32424973e-05,30,1.10000002,3
793110400000661,161523986,2459369.740942983,59369.239861100003,19.9748268,0.132785782,0,zg,226.83024119999999,55.747146499999999,0.726000011,-0.104000002,20210604239850,793,0xa,0x4,21.9699993,26.2951126,0.0333333611,-0.0959437937,2.26340817e-05,30,1.07599998,1
