objectId,mean_ra,mean_dec
ZTF18aazffgd,328.10323698,65.56527619
ZTF22aacbgll,81.37121593333333,1.4035903333333335
ZTF19aareook,81.00934395714285,1.889320014285714
ZTF18adajehh,81.6716033826087,-1.6309654869565218
ZTF18abxeedq,310.94234336666665,23.799246933333333
ZTF18acehbtg,303.025188656,37.56967164
ZTF18abdaupe,328.21193813695646,64.93914332608696
ZTF18abapyvu,291.0718937153846,17.593226800000004
ZTF20acqfafo,76.02305952,6.29709914
ZTF20abpevxe,68.08596927777778,39.96243366666667
ZTF18admaoat,325.50616185625,54.223889593749995
ZTF18actbpqh,109.3244811888889,-2.010928211111111
ZTF24aaommzr,311.4262663625,24.00111175
ZTF19acuncbk,51.9301100095238,46.6886743
ZTF18acruhju,47.6793247875,48.115116275000005
ZTF18abzfmwr,86.35981281428572,33.838065185714285
ZTF22aatdpeu,72.63311258333333,41.8133194
ZTF18acwvyla,107.5925692,-9.22500372962963
ZTF18acskbmw,75.72141176,40.010712059999996
ZTF18abwpctj,355.891471575,-19.696884675
ZTF19acdimih,51.166884604651166,40.77531264651163
ZTF20acrmbty,302.426159995,35.656104675
ZTF18abvtnqi,74.24057965,48.4604756
ZTF22abmspkd,24.648217166666665,70.6843028
ZTF18aayoups,302.06824629047617,36.88175549523809
ZTF23abodhyt,69.03860974999999,45.348473424999995
ZTF22abptzng,107.67826494285713,-9.462124014285715
ZTF18acvrxou,82.47165030869566,2.0934381695652173
ZTF20aafqyoh,52.33127199999999,34.901071783333336
ZTF18abdmagw,334.51962240789476,61.642570768421045
ZTF18acrvcck,107.99039922777779,-11.420305727777778
ZTF19acbmksy,81.14856881304345,1.1718645347826087
ZTF18adbaqqw,81.698750125,1.488714925
ZTF19aadmqwb,106.48743312608697,-12.754034686956523
ZTF20acoyxlp,356.90709575833336,45.3236178
ZTF18actbrhr,104.32356574347823,0.5504714739130435
ZTF18adawuhu,108.84064774000001,-27.9304112
ZTF19abjdssv,270.302657075,-23.624042799999998
ZTF17aabuuul,353.64109457741927,48.14928564193548
ZTF19aacreuh,94.68039896,46.43524112
ZTF18abyqzli,1.3813414,68.16594333333333
ZTF19abzeslu,95.4804599785714,-6.355428864285714
ZTF21abvbqvc,307.6002407,38.238848250000004
ZTF19aanaccs,75.87701018181819,46.13413769090909
ZTF20ablawti,355.45960772307694,67.0660148
ZTF18aculrrq,105.52719676666668,-26.550114975
ZTF18abmctmp,294.5223951117647,4.267883552941178
ZTF19abvhwer,0.5452166363636364,67.54624890000001
ZTF18acfxksw,43.353553250000004,71.9503519642857
ZTF18acpgjqi,93.63732413333332,2.812863033333333
ZTF18adauhnm,115.350624706,-27.43262822
ZTF19aaycjri,274.2156037,12.416323466666666
ZTF18admgtxo,354.248514925,45.350830375
ZTF20aalabpt,274.8214733761905,12.002858595238095
ZTF20acqsuzf,75.60494527333334,2.8231063400000003
ZTF18adffezo,76.34267863157895,9.953729936842107
ZTF19aavvrwl,324.88875240000004,54.25015262
ZTF18abvjdfc,12.570454832432432,55.93397633243243
ZTF18acpvneq,110.3744374,-3.2592295
ZTF18aceizaf,347.469356575,65.1345254875
ZTF22aapkkfe,34.16836712,58.454408519999994
ZTF20acojzkx,100.36847540625001,-21.241218931249996
ZTF18aakcfoe,173.54490253333333,17.509630883333333
ZTF17aabngay,79.16113071428572,30.852667357142852
ZTF18abibzqs,325.1262380333333,50.287755866666664
ZTF19acylxmi,96.65576493333333,-13.969980266666667
ZTF18abhdnrm,278.8689750666667,-19.46288936666667
ZTF18admojeb,338.92556827894737,69.13438346315787
ZTF18abzbpfb,82.79538161250001,0.8481413375
ZTF18adamvqg,82.53789035384615,2.3467451846153846
ZTF18ablsdjr,1.5592652666666669,58.74721284888888
ZTF19abfktht,270.69782660909095,-23.712229863636363
ZTF20aaesobf,340.31726003999995,46.046072368000004
ZTF20abmtjdb,51.25453095,37.068683
ZTF18acpgzii,105.89650735000001,-7.6479473250000005
ZTF23aapftcr,295.14061757999997,-1.09897293
ZTF18acmysxl,63.928360749999996,29.166487311111116
ZTF18aaydypu,283.51082823125,31.30049368125
ZTF18achoetd,39.73842274705883,50.496039188235294
ZTF18acrftsl,77.559588252,38.173891479999995
ZTF18aciaghk,103.51036506666667,-1.7400993333333332
ZTF18abzgcaw,78.81433543333334,31.7167733
ZTF19aakjmsh,302.4151506333333,32.713543816666665
ZTF20aaqfvgz,274.62021127142856,11.885688285714286
ZTF18acjepii,330.62811830000004,50.45381171666667
ZTF18aczxqms,79.34113355,18.00430945
ZTF18ablrxxy,303.30562085625,31.8699265125
ZTF18abfpgwh,273.8124541820895,-20.52879445671642
ZTF19abzseny,341.37039771,61.26494663000001
ZTF18adsbzzp,82.6688296375,2.3056054875000003
ZTF20acxoxxf,80.7484082,1.3359055999999998
ZTF18adkspta,283.78937805000004,12.569909916666667
ZTF18aawbqjg,297.2641278,21.78734761904762
ZTF20aakjekq,82.77125464210526,14.428392705263159
ZTF19adgnptm,51.70899913333333,46.98564746666667
ZTF19ackpgcf,66.09650765,26.83565
ZTF18acumcta,105.66676220000001,-26.03765683333333
ZTF23abahipq,2.2831442,68.04438226666666
ZTF19abiulcr,273.68869456562504,-14.912811600000001
ZTF19acbkgam,336.8066216666667,63.67185981666666
ZTF18acyuvdg,96.29943186111112,-8.07589793888889
ZTF18acuhrso,341.9538184,45.96832535
ZTF20acrbsxi,102.07160708823528,-24.931460994117646
ZTF18abdlvaw,299.63044360000004,41.163871560000004
ZTF20aclhksx,103.53869276923076,-1.6198074307692312
ZTF19acoytyj,87.046449425,39.174119675
ZTF18abdgtlq,325.56704787333337,53.84358106
ZTF18abvarwg,295.2301202052632,4.012800705263158
ZTF18achrqww,82.05324996666667,15.108782883333333
ZTF19abucnnx,51.654986199999996,34.83078711666667
ZTF19aadkmsh,77.80147723333333,-0.08559703333333332
ZTF20acixhlq,342.31766753333335,46.078991800000004
ZTF21abhrjld,318.0545128666667,59.4243791
ZTF19acudfag,305.82475100000005,32.721971161538455
ZTF18abtowxu,303.70677624166666,32.603375316666664
ZTF17aabzyah,65.8413400203125,14.807122732812502
ZTF19acmorze,96.30739027999999,-10.568295090000001
ZTF18aaabvdi,117.03231967058822,21.505530152941176
ZTF18acnaduq,51.22981146944445,40.993119476388884
ZTF18acbzamr,75.1453198142857,37.246019371428574
ZTF19acjfcdb,91.2471627,8.868159599999998
ZTF20ackrogk,82.49619943548387,2.4260870709677422
ZTF18abxijgf,76.01795139772729,35.10644823636364
ZTF18acnzggz,311.2879847,23.48432838333333
ZTF23aboetqg,341.92523371739134,46.92217989999999
ZTF20acxpcjn,96.32906342941176,11.074670352941176
ZTF18achtxmt,84.78922555,40.974309525
ZTF18abbukoo,313.0562516333333,38.05314846666667
ZTF20acxvoum,52.988177675,45.2301492
ZTF18acunycw,102.9692603754386,-25.82473761578947
ZTF18abxbdwd,81.41199461666666,2.0250088466666667
ZTF18aciafzp,103.69603430000001,-2.1890523
ZTF19abhcrxg,311.12837071351356,23.95913891621621
ZTF18aayosgj,303.34240978461537,32.173297184615386
ZTF19aadqijr,92.33486372857143,-3.055094114285714
ZTF18acuwund,80.99376061363637,0.3514544318181818
ZTF18abpzajx,53.42010431388889,44.934324580555554
ZTF18abwshzq,45.76598896136363,58.47435504545455
ZTF19aaalypf,122.49193243333333,-26.765107433333338
ZTF19abgytcd,311.57998339375,24.03505056625
ZTF18acfdvow,313.997399052,58.001161016000005
ZTF19aapqfxt,276.13288961111107,-14.0166191
ZTF19aacslem,87.45532324999999,38.157089924999994
ZTF18acewjdc,100.37449874137931,-1.2085122172413794
ZTF20aaogmid,81.97464924,-1.88132148
ZTF18acuovvt,103.67842111578946,-24.650095515789474
ZTF18abhoyke,274.8664117368421,12.819773989473683
ZTF22abmelzr,86.53852633333334,31.41176731666667
ZTF19abbsmea,308.26717236666667,37.88051026666667
ZTF19abyqejq,48.065124475000005,57.44927005
ZTF18acungxa,106.13829746249999,-26.790108099999998
ZTF19acefyjm,84.97662452173913,32.26781610434783
ZTF19aaynugh,307.5166613666667,38.17472113333334
ZTF20acnbyzm,97.41546263846155,3.0578908230769235
ZTF20acpmccv,47.8289118625,48.33942035
ZTF20abglxiv,47.76206010833334,48.1189885
ZTF19aadmytq,76.48444272,45.952257839999994
ZTF18adbwbwc,107.56593035,2.7714097874999997
ZTF18acsaiuc,303.4389545208333,51.02140347916666
ZTF18abfritd,269.5600495,-25.25323135
ZTF18aavfgbz,285.3310403481481,31.933719087037034
ZTF18absqxdg,273.93835228695656,-14.920749386956523
ZTF18abwuojl,321.74048166666665,-16.14684211333333
ZTF18abxibbd,39.75994453333333,60.48116796666667
ZTF18abmyhkh,287.96919126666666,35.023116833333326
ZTF19acunmic,15.23992745,70.09336865
ZTF18adaukah,114.46922276428572,-26.269385199999995
ZTF18ackcdis,0.5799096105263157,67.56865464210526
ZTF19abmkotu,304.10898067999995,30.40429124
ZTF18abbngpw,284.57070388666665,32.17640039333333
ZTF19aanyqip,305.44207944000004,53.395797159999994
ZTF19aashets,279.93397744,-18.24914638
ZTF19acvsehf,103.40855873636364,-1.856816963636364
ZTF18acdyvfv,1.1691330105263158,67.64893198947368
ZTF18abvfsma,69.9848178,41.74078696666667
ZTF17aaaeean,2.7094788222222226,58.73764354444444
ZTF17aaarwug,82.44110858,3.620764285
ZTF18abjxphj,29.402125,63.18971635
ZTF20abjixgm,2.4635898000000003,58.7369735
ZTF18abchugi,324.5866955134328,53.92086015522388
ZTF19aahsimf,78.29325493,44.253611850000006
ZTF18abwopov,353.2276084111111,58.54985264444445
ZTF18acfhdkz,6.22487268181818,69.15229498181819
ZTF22abdvkwv,41.539419036842105,57.5826357263158
ZTF18abpcysm,341.7471693,60.69153194705882
ZTF22abithav,90.70079368260869,23.15184709565217
ZTF18acdmsmp,0.7392366333333333,67.39653183333333
ZTF18ablfwnn,350.1716351666667,54.611032533333336
ZTF18abpnxla,30.402584247058826,61.508927176470586
ZTF19aaiqzmb,86.64142286,-5.119650999999999
ZTF19aadyzbl,274.55515067894737,12.02855115263158
ZTF18acsbadu,329.59868670000003,51.71127913000001
ZTF19abosids,343.0427105083333,48.77293260833333
ZTF18acfqxef,342.3915660434783,46.64346638695653
ZTF18abesbny,331.808159905,64.691874885
ZTF18abzgwze,81.1204694,32.5853489
ZTF18ablodef,274.7747666,13.17111765
ZTF18acaukpy,327.93317449090904,65.54874195454546
ZTF18absovai,310.91992441818184,23.77855113181818
ZTF21aaqvqjv,106.560103,-12.579049675
ZTF21aamiczw,101.6619193,-25.6291316
ZTF20acqmssx,81.04363495333334,1.1939294266666667
ZTF18acnhodh,359.36337592000007,-27.6931081
ZTF18abhamyv,19.13179371940299,61.10991244477612
ZTF18ablmdjt,34.88425511111111,63.72985362222222
ZTF18aazvfhf,318.8219317722222,50.7608372388889
ZTF18abnystl,335.5052752058823,42.917820770588236
ZTF18aciahkm,103.88676358235296,-5.712793341176471
ZTF18abbmudt,307.5071447642857,54.31712788214286
ZTF23abqfqgu,84.94253,37.448114225
ZTF20abyppbs,275.309776352,13.145782054666666
ZTF19abzqupc,80.68153117272728,45.527289054545456
ZTF19aacrqsc,75.79466086666666,2.849334806666667
ZTF18abutwxg,340.44786862,65.40767294
ZTF18abbucpu,313.4904177333333,44.84000269999999
ZTF19aavangb,319.3736856114286,41.814759591428576
ZTF19acwetpn,342.0307945083333,46.187090938888886
ZTF19acvnwds,85.54881254,39.796712708
ZTF18adnhapw,21.46222476363636,61.21225791818183
ZTF18acvtyqk,99.07605924444444,-20.26870996666667
ZTF18acrfrht,68.57554588148149,38.930341922222226
ZTF19adbqdfx,68.64201773333333,55.18557206666667
ZTF18acrugbm,30.616228381428574,75.42433179142859
ZTF18acuphfr,108.0977549,-25.56488405
ZTF18abyljcm,48.452096499999996,47.267271125
ZTF20acimrzt,82.11232943333333,3.6540847666666667
ZTF18adayvnj,112.78346059310346,5.448155587931034
ZTF18abrqjcr,61.43305513584905,51.77395588490567
ZTF18abzepcs,85.35595253125,39.018308915625
ZTF18ackumsc,78.21337335,44.531828149999996
ZTF20acyvjbi,108.20728367500001,-25.386973412499998
ZTF18acknhsq,78.11196749999999,35.59141528
ZTF18acdpfwk,51.756957475,34.606803587499996
ZTF18acuwure,86.3139331962963,-1.6500941037037036
ZTF18aculmtu,105.9131575,-25.787649745454544
ZTF18ablwcxa,0.3594693578947369,67.78172872631578
ZTF17aacssju,96.00066195,16.172675675
ZTF18aczsahv,114.37612409333335,-19.417099426666663
ZTF18acfcmwr,325.20583058181813,54.30688310909091
ZTF18abcpjir,336.22678557272724,63.752996149999994
ZTF19abxzovj,79.18180525,18.61715379
ZTF19aazijti,321.60896426000005,-18.578260099999998
ZTF20abojiuy,350.81294184285713,62.84815747142857
ZTF19aabhncz,0.9991414705882353,68.56163824705882
ZTF21ackvzvt,109.19774095555555,-13.771637622222222
ZTF18aculthu,107.24055167948715,-26.8320535
ZTF18aazdqct,295.595646975,27.5637733125
ZTF18acswety,323.96434942999997,53.82027068
ZTF17aabfkbs,84.79671875000001,38.177334566666666
ZTF19aatmmts,244.72899147727276,-19.997584309090914
ZTF18acszxth,92.54360393939395,-5.959469190909091
ZTF18abtwmbm,347.6152077777778,65.09349896666667
ZTF18abzpgau,102.49213568235294,-0.10551931764705884
ZTF22abhclkl,98.04274585,1.6065707346153846
ZTF19aabnyvq,107.61296999473684,-9.961435436842104
ZTF19acewwgm,302.26642852500004,34.25688235
ZTF18aayphbg,302.8829709157895,34.34884806315789
ZTF18abnxflx,347.502448625,64.92804665
ZTF18abjpeum,324.97377723,54.07055917
ZTF18abcrdgz,2.8306341285714285,58.918067171428575
ZTF18acgihzv,67.65043794444445,39.5506053
ZTF18adaigne,91.965773175,-2.1328617
ZTF19aatvbdh,312.2728606666667,38.24093370000001
ZTF19aazxrjd,324.9735968727272,54.070491036363634
ZTF21aalrjhy,114.02352976,-25.702761980000002
ZTF19abcjtrd,297.3305482125,22.168510400000002
ZTF18ablmdrj,1.2193467933333333,57.66946193666667
ZTF19addjfmj,36.216653699999995,72.74638440000001
ZTF18abysibm,82.18959853999999,2.2421957100000003
ZTF18adbdarj,104.60720792068967,-8.864357010344827
ZTF21aagiexl,87.36171875714285,26.897249871428574
ZTF18acwgofl,96.30757014117647,-10.544592592647058
ZTF19abbykjv,325.75894151666665,-19.147652966666666
ZTF19aaaakdd,354.073930167742,48.408109977419365
ZTF18acccisz,90.75178297222222,18.3920053
ZTF18acofkab,310.19778155454543,22.659238900000005
ZTF19acgqcsx,1.324074196,67.87446206
ZTF19ablhphx,281.92044754999995,-6.2800332
ZTF18achkcpg,0.6747106333333334,67.70991425833334
ZTF18acmingw,77.72683882142857,-1.8902321785714287
ZTF19aampntj,26.77239915,57.73060775625
ZTF18acszyqt,87.55928714999999,-6.401434066666667
ZTF18acoffmd,310.8620216333333,23.43572088333333
ZTF18acedkzt,96.25892525,20.00077335
ZTF23aaekyjy,98.82624973333334,2.8618542999999996
ZTF18actcxpm,104.64814251111112,-2.9944508777777776
ZTF18aacwvlo,94.30224322,46.708048840000004
ZTF22aairwdb,75.22943230000001,41.60740655
ZTF19acdheyy,52.07233153902438,34.8807401097561
ZTF18aazfhzu,332.50642587916667,64.20391305416668
ZTF18abcdqgx,328.1939800571428,64.93584422857143
ZTF20abzghok,303.05922096666666,37.74054516666667
ZTF21aabdpuv,94.15735712222221,-6.341054788888888
ZTF22abefqhk,337.07064925,59.130368524999994
ZTF18acmglgm,67.0136104,15.138267633333333
ZTF18aazmuyh,329.31572765,51.5285948
ZTF18acsfomc,318.7813727666667,39.892987833333336
ZTF20acmcqff,103.83565155185185,-2.09241452962963
ZTF22aajbqnx,355.3405737555555,46.22670793333334
ZTF20actqqpd,112.88173969999998,-16.909553533333334
ZTF17aabkmkh,85.23549322,32.60047999
ZTF19abordcy,53.03647568636364,44.464540186363635
ZTF18abxgvba,0.059577011111111106,67.82159189999999
ZTF19aavpyki,334.34053316666666,61.6778673
ZTF20acbbohh,294.92428353846157,-2.725435284615384
ZTF18abjhaxs,310.7287433043478,23.127599817391307
ZTF20actzqji,81.12059983333334,1.4588419000000001
ZTF18abzbqlm,81.19746687222224,2.242515188888889
ZTF18acgpfuj,51.579248027272726,34.462448172727264
ZTF18acwbmoa,46.28225874285715,55.919132285714284
ZTF18abumext,343.9299576615385,50.43124186153845
ZTF20abojuni,1.348655077777778,68.1951161
ZTF19aapiltu,88.52246059999999,-5.495815725
ZTF18acuzxrq,104.33800096739132,-26.46252417173913
ZTF18abwblkh,81.33856675416666,1.78207651875
ZTF19aafqobr,68.843279475,43.630130368749995
ZTF18abvyrtz,2.125014566666667,58.87637723333333
ZTF23abahngm,74.4039293,1.99879825
ZTF22aadrxsu,345.405325575,46.4053895
ZTF18aczbsvo,87.24580585517242,-4.726343034482759
ZTF23aaaspiy,31.138269871428573,61.64605052857143
ZTF18abuurwn,343.812562425,62.5472957
ZTF18adbogpc,119.83614393999999,2.8226161600000004
ZTF20actzczn,105.8625090625,-26.544951562500003
ZTF18aabfytn,81.48113393333334,41.96968433333333
ZTF20abjqrzx,304.89099465000004,40.673425425000005
ZTF18abkbvjr,333.6780425263157,61.427587931578934
ZTF22abtftge,77.84922996666667,0.13987413333333334
ZTF17aabveay,57.733597504545465,-20.804452522727274
ZTF18abakkqq,1.2491980629629633,58.48648058518519
ZTF18abicoaz,285.03362331999995,31.627508996000003
ZTF18abdawin,343.869541155,62.63412085
ZTF18acoxbrm,83.37169508666666,14.578969306666666
ZTF21acorswy,33.30920315,58.4741724
ZTF21aajombk,97.09528686666665,-9.721327633333333
ZTF22absxyjx,296.60032722142853,7.688512457142858
ZTF18acankzq,85.54889002142856,39.79656427857143
ZTF18aczcdcs,68.21647415000001,59.1543456
ZTF19abxzfya,341.66501898333337,46.83959133333334
ZTF19aanbcnz,82.5751662,3.4320733000000003
ZTF18aaxukgh,302.07951733428564,22.982038474285716
ZTF19abghdqg,298.20446315,39.70288705
ZTF22aaegvvs,341.95754704999996,46.589998449999996
ZTF18acmwtdn,345.94816221333343,66.23234325333334
ZTF19abblvxm,37.390780275,72.693067025
ZTF20acxieev,107.17279443333332,-9.665516283333334
ZTF20acrgvsd,76.52660216666669,39.696497083333334
ZTF23abfyecl,100.368966325,4.928411799999999
ZTF19aclfxrd,58.794336200000004,31.150265833333336
ZTF20aaquoqk,116.72985971724138,-4.652594468965517
ZTF21aaexnjs,106.52755008,-16.00657694
ZTF18absoyzo,324.990473285,54.082027229999994
ZTF19abovkvj,56.318945046511615,29.706803325581408
ZTF19aacuiis,108.52303980000002,-21.04674059
ZTF19aaerbhn,109.97546653333335,-15.925803583333334
ZTF19acewtvq,337.32529083,58.91763953000001
ZTF21aafheqg,105.52549585454545,-26.554498845454546
ZTF21abtptrr,283.61430595,-1.22553075
ZTF19acegepa,81.164519225,0.06552532
ZTF18abrztrf,275.80356492500005,15.22827015
ZTF18adasgbg,77.4517551818182,0.0833369818181818
ZTF18acujvbp,76.03420273125,9.990319087500001
ZTF19acyqiki,81.87350797500001,1.48421919
ZTF18abpnebt,347.84076706923076,65.12501932307693
ZTF20acwuooe,76.41894807777777,9.579219488888887
ZTF18abhcbvd,279.0427048318181,-19.977490245454547
ZTF18acrukxi,92.54482566153848,-16.789811784615384
ZTF19abyjiis,93.5888818478261,-6.020986652173914
ZTF18absikzy,304.53133235714284,51.89737695714286
ZTF18adbanvq,75.91799073333333,8.463603166666667
ZTF19aczaoqb,53.03264064090909,55.02934035909091
ZTF19aasjixj,78.89067612631578,18.399257594736838
ZTF18abxvyau,81.03161125000001,1.5375506368421052
ZTF21aacfhcb,102.07680592222222,-16.902284266666666
ZTF18abbdsdd,301.706172425,34.11294385000001
ZTF18aadauyy,96.05044732,47.394309820000004
ZTF18absgtom,346.9579369727272,64.77330659090909
ZTF18admpnhh,78.01211538000001,46.99394574800001
ZTF22abtfsxd,71.04133709999999,49.1991728
ZTF17aacawor,84.48943893846152,28.26449761538462
ZTF18abkxugx,304.37841652857145,52.05093417142858
ZTF23aadrfvd,330.2669119571429,43.23521632142856
ZTF18aclkdaa,103.4395918142857,1.597397742857143
ZTF18aczxkos,75.08171283333333,36.67492910000001
ZTF19aaepsdc,96.99050815000001,-13.215131549999999
ZTF18acuoetx,107.64973268749999,-27.83677058125
ZTF22aamrnaa,331.81448177999994,50.3804041
ZTF18acsxrdd,18.38962580714286,70.70386632142858
ZTF18abzbwzw,82.03877416666667,2.3125379
ZTF23aaatgxf,71.85925785,51.2681427
ZTF19abgnabs,30.10357374166667,75.5671044
ZTF18abboage,350.5270549888889,53.93693517777778
ZTF18abcxupm,333.0266282,50.89207966666667
ZTF18abjxajt,20.414747172222224,61.46816340555555
ZTF19abjggza,51.83086298333333,34.8610980388889
ZTF18aczxihq,75.99796325,7.9268333
ZTF19aaexvzh,85.90055483333333,37.531260366666665
ZTF18acuqkvp,108.49920599,-27.8727405
ZTF19accsdaq,71.84125355,51.175305050000006
ZTF20acqnlbm,107.02852633333333,-9.513163433333332
ZTF19acuytdf,89.50115944999999,21.89169245
ZTF18abtqfox,2.271291882608696,58.6112368695652
ZTF18ablsjyr,332.1581527888889,60.94745347777777
ZTF18abjswtv,299.62573196428576,30.63606847142857
ZTF23aaaoolc,105.48318706666664,-26.65214363333334
ZTF18abhggpj,337.0811617333333,59.07967183333332
ZTF18acsknxy,76.38878634736841,6.024783036842106
ZTF21acfjfds,105.573747475,-1.2343426499999999
ZTF18abtpxkf,346.273294525,64.70744830000001
ZTF18aabjezo,89.60219336,29.713191886666667
ZTF19aaautts,311.75884803076923,57.36666962307693
ZTF18acuavdg,54.407503633333334,-25.388864466666664
ZTF19aaexgls,107.23084785,-8.181422650000002
ZTF22abuesga,81.69206482941176,1.0957419647058821
ZTF18acumali,105.52535806666667,-26.554578541666665
ZTF20abgzvhw,331.86487289473683,50.545799515789476
ZTF18abehelo,3.0249705666666666,58.38070583333333
ZTF18accbykl,92.1140675,20.05180385
ZTF18aciqknd,306.18942250625,45.9531211375
ZTF18aczsqyp,113.08247715,-16.6988604
ZTF19abpdjjt,342.78962096296294,67.09546099259259
ZTF19addbnmo,238.8388505111111,-25.90933363333333
ZTF18acumwpc,105.75660123000003,-27.077104220000002
ZTF18aajmpmq,85.00826928000001,37.440161159999995
ZTF18acgctby,50.61291263571428,35.90368293571428
ZTF19abjvoyy,283.68418714999996,5.74583355
ZTF18abxirll,81.45987515,1.826964425
ZTF18acctyoq,67.76974232500001,54.158138525
ZTF21aaocbab,103.25992495,-25.415744100000005
ZTF18acukrbv,98.46233325,2.8497403
ZTF18abtbdrv,0.7197575166666667,67.94253759166666
ZTF18acakbqe,16.5473076,53.2379738
ZTF19acflgoz,1.09457455,67.893265
ZTF19abxxqpv,353.8132707,48.46640285
ZTF21aamqsfq,295.55224225,22.208418233333333
ZTF19acnfxbs,1.0669075666666668,68.4573332
ZTF18acevmhs,346.72649953333337,65.21847192222222
ZTF18acruniy,93.33180803333332,-5.824809280000001
ZTF18abasgbv,346.7262290456522,65.21855500434782
ZTF19acvabzd,106.32802488095237,-12.303885895238095
ZTF18acbvize,71.31101802380951,52.203644909523824
ZTF18acodzzx,310.57486432,23.82958044
ZTF18acnsrau,299.4453227210526,29.811086736842114
ZTF19abptsxo,36.40748986666667,62.60476750000001
ZTF18acbvjqu,83.44533505000001,42.86527097857142
ZTF20abplcmx,303.18882465,37.97725511
ZTF18abezmra,283.78935858,12.56991192
ZTF18aczxhqf,76.979757535,36.03476989
ZTF21acjagkd,102.16290198181818,-16.90142053636364
ZTF19aavnilu,295.50894566874996,5.317364228124999
ZTF19aabnbqq,108.11042444,-9.088987739999999
ZTF19aabhlsa,37.6755663125,71.573910575
ZTF19aazpmkv,340.5890839125,65.5789855
ZTF18abaqpeh,325.1998936857143,54.26196035714286
ZTF18aclidki,72.60487320909091,-6.440240872727273
ZTF20acqmrcg,90.12792382857143,0.32283018571428573
ZTF22abxypzo,56.24579390625,29.699380506249998
ZTF20aaikunp,100.4669658868421,4.737304626315789
ZTF19aalwxsl,81.12084695294118,1.4588410882352942
ZTF18acvcuev,104.75984054999999,-8.637389249999998
ZTF20acqtsng,103.42839526666667,-27.627077166666666
ZTF18abxdmat,324.95168970833333,53.962475125000005
ZTF19abajauh,318.5140770222222,38.50064172222223
ZTF18acfgnvy,0.6320389,67.9686128
ZTF19acgzwvd,68.45619881666666,-8.55058765
ZTF21abxkhfi,359.8020272333333,68.07772633333333
ZTF18adopepo,27.224961160000003,57.508534299999994
ZTF19aacqvfi,93.66509112352941,-1.882888382352941
ZTF19abqwpgd,1.0217664142857144,68.56471555714288
ZTF18abrttaj,281.1065788833334,-3.825570033333334
ZTF18aczixqh,8.732379049999999,60.68293435
ZTF20acuzuli,90.45130613333333,8.507014066666668
ZTF18ackzeuu,45.1875786,58.07953474999999
ZTF18abnukrw,338.92547334901957,69.13432522352942
ZTF18acxqnik,97.5888165659091,9.986045702272726
ZTF20achuylx,106.57650813809522,-12.576669657142856
ZTF18abcxgtj,325.2583175363637,54.07405893030303
ZTF18aaywbhx,299.8966687294118,29.106723811764702
ZTF18aaydhra,296.6934296962963,27.03348484814814
ZTF18abxbiwf,82.8669677625,2.0555282249999998
ZTF20acpcjvx,303.014158,34.38308711428571
ZTF18abuxnem,2.7446995125,68.2395364
ZTF18achhiad,344.7046729,67.1876709
ZTF19aazpmle,332.70836275416667,56.4010731875
ZTF18acvsaqr,81.00649548571431,1.618009585714286
ZTF19aadzuut,74.94764137142859,37.09069724285714
ZTF19acbudwc,82.11917133333334,-2.103123266666666
ZTF18abodmuc,26.8570817,57.394656675
ZTF18actckjw,103.7985190888889,-1.4778289777777778
ZTF18abgjrxr,301.360642275,31.903479758333333
ZTF17aaburax,344.88368900000006,65.75174223333333
ZTF20aacanfj,92.44596338181817,-7.203001954545454
ZTF19aabhxxp,75.49952604,7.441140551428571
ZTF19aabpdks,107.3600741357143,-9.36122405
ZTF18adaihby,97.98548955000001,-7.10678245
ZTF18aacpewk,95.37382348,46.407632750000005
ZTF18acypzmi,77.21128394,37.10086396
ZTF18adbomqx,107.48962704615384,2.739804369230769
ZTF18acpvmgf,106.34172282571429,-12.335161751428572
ZTF20acnuxsv,92.58323956000001,-2.41599572
ZTF19aaeqwvp,106.7795978214286,-9.168908742857143
ZTF18abwkuuo,81.86437907826087,2.0018226739130434
ZTF18acuyran,87.5535907689655,8.242143020689655
ZTF20acicexm,0.5132935999999999,67.44142024
ZTF20aaooxcn,93.72330765000001,12.331427475
ZTF18abjhctt,300.9124339411764,31.764587488235293
ZTF20abjoxii,0.5785393900000001,67.44554389
ZTF18abckgli,290.25098642499995,13.29376055
ZTF19abhigvz,0.41846933333333336,68.21706673333334
ZTF18adbcpae,65.672749,41.033505649999995
ZTF22abdxmaw,295.53979752500004,27.624942400000002
ZTF20acnwpmw,306.18602726000006,54.027167379999995
ZTF18aculrpv,105.79961827272727,-25.88639580909091
ZTF20aczdmts,108.0410742857143,-25.266736799999997
ZTF19abjvdlm,282.81891745,4.4202049
ZTF18acfrccf,342.7572389777778,48.61213302222223
ZTF19aabhncy,1.0217974666666667,68.5648043
ZTF18acruzxk,82.29724508,0.5673747966666667
ZTF18abhtqxo,325.130833125,54.197343450000005
ZTF18acnyhdv,309.04039825416663,23.380197745833332
ZTF19acmspsi,51.96672453333333,35.50549871666667
ZTF20acjimgq,96.3249706375,-10.603725987499999
ZTF19abvcaxb,287.93343109374996,-9.071798325
ZTF18abuwtzw,349.25101850000004,64.65696263076923
ZTF19ackvsld,73.24018375,25.994001150000003
ZTF17aacofib,93.04709546000001,32.36131306
ZTF18aavgwts,285.46922362,34.17161138
ZTF18ablgfvx,349.13524665,54.071763950000005
ZTF18achhfyn,354.0131357833333,47.19623226666667
