Unnamed: 0,d:cdsxmatch,d:mulens,d:nalerthist,d:rf_kn_vs_nonkn,d:rf_snia_vs_nonia,d:roid,d:snn_sn_vs_all,d:snn_snia_vs_nonia,i:aimage,i:aimagerat,i:bimage,i:bimagerat,i:candid,i:chinr,i:chipsf,i:classtar,i:clrcoeff,i:clrcounc,i:clrmed,i:clrrms,i:dec,i:decnr,i:diffmaglim,i:distnr,i:distpsnr1,i:distpsnr2,i:distpsnr3,i:drb,i:drbversion,i:dsdiff,i:dsnrms,i:elong,i:exptime,filtercode,i:field,i:fink_broker_version,i:fink_science_version,i:fwhm,i:isdiffpos,mjd,i:jdendhist,i:jdendref,i:jdstarthist,i:jdstartref,i:magap,i:magapbig,i:magdiff,i:magfromlim,i:maggaia,i:maggaiabright,i:magnr,mag,i:magzpsci,i:magzpscirms,i:magzpsciunc,i:mindtoedge,i:nbad,i:ncovhist,i:ndethist,i:neargaia,i:neargaiabright,i:nframesref,i:nid,i:nmatches,i:nmtchps,i:nneg,i:objectId,i:objectidps1,i:objectidps2,i:objectidps3,i:pdiffimfilename,i:pid,i:programid,i:programpi,i:publisher,i:ra,i:ranr,i:rb,i:rbversion,i:rcid,i:rfid,i:schemavsn,i:scorr,i:seeratio,i:sgmag1,i:sgmag2,i:sgmag3,i:sgscore1,i:sgscore2,i:sgscore3,i:sharpnr,i:sigmagap,i:sigmagapbig,i:sigmagnr,i:sigmapsf,i:simag1,i:simag2,i:simag3,i:sky,i:srmag1,i:srmag2,i:srmag3,i:ssdistnr,i:ssmagnr,i:ssnamenr,i:ssnrms,i:sumrat,i:szmag1,i:szmag2,i:szmag3,i:tblid,i:tooflag,i:xpos,i:ypos,i:zpclrcov,i:zpmed,d:DR3Name,d:Plx,d:anomaly_score,d:blazar_stats_m0,d:blazar_stats_m1,d:blazar_stats_m2,d:delta_time,d:e_Plx,d:from_upper,d:gaiaClass,d:gaiaVarFlag,d:gcvs,d:jd_first_real_det,d:jdstarthist_dt,d:lc_features_g,d:lc_features_r,d:lower_rate,d:mag_rate,d:mangrove_2MASS_name,d:mangrove_HyperLEDA_name,d:mangrove_ang_dist,d:mangrove_lum_dist,d:sigma_rate,d:spicy_class,d:spicy_id,d:tns,d:upper_rate,d:vsx,d:x3hsp,d:x4lac,d:is_transient,d:slsn_score,d:tracklet,v:classification,v:rate,v:sigma(rate),v:g-r,v:sigma(g-r),v:rate(g-r),v:sigma(rate(g-r)),v:lastdate,v:firstdate,v:lapse,v:constellation,flux,timedays,simulated_flux,simulated_mag,original_mag
64,Seyfert_1,0,18,0,0,0,0,0,0.783,0.25672132,0.726,0.23803279,1650316604415010008,1.872,16.648106,0.984,-0.036883,7.8393e-06,0.518,0.261096,6.0648959,6.0648804,20.204191,0.056129556,0.15266794,2.3014998,6.2582035,0.9999919,d6_m7,-56.46586,65.56448,1.0785124,30,zg,482,1.4,0.5.1,3.05,f,2459404.8166088,2459404.8166088,2458343.66897,2458249.8303588,2458203.917662,17.3356,17.2961,0.028367,2.868591,16.547783,-999,16.301,17.307234,26.090233,0.0309249999999999,3.4196000000000003e-06,767.6052,0,742,580,0.1511379,-999,15,1650,1616,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210709316609_000482_zg_c12_o_q1_scimrefdiffimg.fits,1650316604415,1,Kulkarni,Fink,244.4401711,244.4401678,0.94142854,t17_f5_c3,44,482120144,3.3,27.5777759552,0.8626045999999999,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0305,0.036,0.028,0.055900156,16.009,-999,-999,0.2963842,15.8985,-999,-999,-999,-999,,122.03034,1.0,15.7718,19.101,20.5085,8,0,2304.8948,1117.4379,-4.76e-06,26.071,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,7.741780000000001e-05,0.0103348393,,,,,2021-07-09 07:35:55.000,2018-05-11 07:55:43.000,1154.9862500001,Hercules,0.4336170994198262,103.0,4.244941643731414,14.830320689333128,17.307234
65,Seyfert_1,0,19,0,0,0,0,0,0.68,0.30493274,0.628,0.28161436,1654208624415010005,1.872,22.004078,0.999,-0.042607,6.8556e-06,0.523,0.266794,6.0648841,6.0648804,20.455612,0.0712324999999999,0.12235431,2.3844407,6.178698,0.9998797,d6_m7,-65.05783,59.077225,1.0828025,30,zg,482,1.4,0.5.1,2.23,f,2459408.7086227,2459408.7086227,2458343.66897,2458249.8303588,2458203.917662,17.2962,17.2828,-0.021157,3.1594112,16.547783,-999,16.301,17.317356,25.992357,0.030239,3.0595e-06,739.1833,0,745,583,0.122288525,-999,15,1654,1609,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210713208611_000482_zg_c12_o_q1_scimrefdiffimg.fits,1654208624415,1,Kulkarni,Fink,244.4401484,244.4401678,0.93714285,t17_f5_c3,44,482120144,3.3,29.2671604156,1.0438669,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0276,0.033,0.028,0.056370914,16.009,-999,-999,-0.2327747999999999,15.8985,-999,-999,-999,-999,,124.135056,0.9789632,15.7718,19.101,20.5085,5,0,2333.3167,1111.2651,-4.2e-06,25.97,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0026007101,0.0203977516,0.357139,0.080944025,-0.0031368776,0.0101256663,2021-07-13 05:00:25.001,2018-05-11 07:55:43.000,1158.8782639001,Hercules,0.4295933994872937,107.0,3.736908465612637,14.968718849814088,17.317355999999997
66,Seyfert_1,0,20,0,0,0,0,0,0.782,0.3090909,0.711,0.28102767,1656190314415010006,1.872,7.3410068,0.983,-0.055604,7.7589e-06,0.522,0.263071,6.0648741,6.0648804,20.199602,0.068935394,0.090947725,2.3847032,6.182157,0.9998051,d6_m7,-57.485703,47.540665,1.0998594,30,zg,482,1.4,0.5.1,2.53,f,2459410.6903125,2459410.6903125,2458343.66897,2458249.8303588,2458203.917662,17.3062,17.2753,-0.004638,2.8934026,16.547783,-999,16.301,17.310839,26.133839,0.032718,3.4214e-06,715.3207,0,748,586,0.09128082,-999,15,1656,1595,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210715190312_000482_zg_c12_o_q1_scimrefdiffimg.fits,1656190314415,1,Kulkarni,Fink,244.4401489,244.4401678,0.95285714,t17_f5_c3,44,482120144,3.3,14.9794464111,1.0246054,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0299,0.0357,0.028,0.037563384,16.009,-999,-999,-0.1185492,15.8985,-999,-999,-999,-999,,105.02637,0.9727686,15.7718,19.101,20.5085,6,0,2357.1792,1129.1453,-4.7300000000000005e-06,26.104,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0032886075,0.0341828744,0.383457,0.0644972228,0.0132805851,0.0522271226,2021-07-15 04:34:03.000,2018-05-11 07:55:43.000,1160.8599537001,Hercules,0.432179736130749,109.0,3.4917311790044865,15.04239799773184,17.31083900000001
67,Seyfert_1,0,20,0,0,0,0,0,0.654,0.2725,0.5680000000000001,0.23666666,1658233614415010009,1.872,31.911793,0.983,-0.030979,8.498200000000001e-06,0.515,0.258835,6.0648866,6.0648804,20.085,0.02623578,0.11737986,2.332518,6.2298174,0.99955344,d6_m7,-50.197365,38.11396,1.1514084,30,zg,482,1.4,0.5.1,2.4,f,2459412.7336111,2459412.7336111,2458343.66897,2458249.8303588,2458203.917662,17.3214,17.3057,0.039546,2.7635987,16.547783,-999,16.301,17.281855,26.169853,0.0310189999999999,3.6564e-06,735.3772,0,751,589,0.11630992,-999,15,1658,1577,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210717233600_000482_zg_c12_o_q1_scimrefdiffimg.fits,1658233614415,1,Kulkarni,Fink,244.4401628,244.4401678,0.92142856,t17_f5_c3,44,482120144,3.3,19.2051544189,0.95855516,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0362,0.0445,0.028,0.06172454,16.009,-999,-999,-0.2528822,15.8985,-999,-999,-999,-999,,88.311325,1.0,15.7718,19.101,20.5085,9,0,2337.1228,1141.5283,-5.12e-06,26.152,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0141849067,0.0353624184,0.4964809999999999,0.0703049175,0.0553144802,0.0466930924,2021-07-17 05:36:23.999,2018-05-11 07:55:43.000,1162.9032522999,Hercules,0.4438722554609948,111.0,3.388999299178455,15.07482130242925,17.281855
68,Seyfert_1,0,21,0,0,0,0,0,0.79,0.2590164,0.677,0.22196722,1661272494415010005,1.872,12.78547,0.999,-0.024267,2.32489e-05,0.481,0.2157629999999999,6.0648668,6.0648804,19.276339,0.053893954,0.05587213,2.2998087,6.270376,0.99999416,d6_m7,-24.478258,26.143755,1.1669128,30,zg,482,1.4,0.5.1,3.05,f,2459415.7725,2459415.7725,2458343.66897,2458249.8303588,2458203.917662,17.3467,17.2755,0.096833,1.929639,16.547783,-999,16.301,17.249866,26.232866,0.037558,8.0685e-06,782.0835,0,754,592,0.053677857,-999,15,1661,1278,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210720272396_000482_zg_c12_o_q1_scimrefdiffimg.fits,1661272494415,1,Kulkarni,Fink,244.4401732,244.4401678,0.9257143,t17_f5_c3,44,482120144,3.3,36.5351829529,0.8418926999999999,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0653,0.0779,0.028,0.05773069,16.009,-999,-999,0.834959,15.8985,-999,-999,-999,-999,,50.622013,1.0,15.7718,19.101,20.5085,5,0,2290.4165,1127.599,-1.274e-05,26.22,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0105265448,0.0278110858,0.375301,0.0771983498,-0.0398764167,0.0343593998,2021-07-20 06:32:24.000,2018-05-11 07:55:43.000,1165.9421412,Hercules,0.457144606262837,114.0,3.2936181507983164,15.105816881626936,17.249866000000004
69,Seyfert_1,0,21,0,0,0,0,0,0.707,0.25431654,0.6970000000000001,0.25071943,1664316934415010011,1.872,1.3306717,0.979,-0.038977,0.0001034439,0.466,0.169257,6.064883,6.0648804,18.17747,0.061952047,0.12808304,2.2534401,6.310127,0.9999645,d6_m7,-8.023082,11.452302,1.0143472,30,zg,482,1.4,0.5.1,2.78,f,2459418.8169329,2459418.8169329,2458343.66897,2458249.8303588,2458203.917662,17.5142,17.7485,0.1519319999999999,0.66326964,16.547783,-999,16.301,17.362268,25.617268,0.043095,3.05937e-05,778.6033,0,757,595,0.12590449,-999,15,1664,612,12,4,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210723316875_000482_zg_c12_o_q1_scimrefdiffimg.fits,1664316934415,1,Kulkarni,Fink,244.4401851,244.4401678,0.82857144,t17_f5_c3,44,482120144,3.3,9.3822450638,0.88109624,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.2152,0.3427,0.028,0.0789971,16.009,-999,-999,2.960936,15.8985,-999,-999,-999,-999,,19.475384,1.0,15.7718,19.101,20.5085,11,0,2293.8967,1103.8125,-5.346e-05,25.597,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.036920505,0.0321385379,0.388851,0.116344306,0.0044507468,0.0458629202,2021-07-23 07:36:23.003,2018-05-11 07:55:43.000,1168.9865740999,Hercules,0.4121855854612857,117.0,3.095713174654072,15.173098211409824,17.362267999999993
70,Seyfert_1,0,20,0,0,0,0,0,0.962,0.27252126,0.902,0.25552407,1669319624415010068,1.872,1.3466709,0.983,-0.0296129999999999,0.0011688222,0.472,0.179392,6.0648526,6.0648804,18.292131,0.20450576,0.19363096,2.1434424,6.4348006,0.99997616,d6_m7,-12.253677,7.3346157,1.0665189,30,zg,482,1.4,0.5.1,3.53,f,2459423.8196296,2459423.8196296,2458343.66897,2458249.8303588,2458203.917662,17.1235,17.1284,-0.05753,1.1686321,16.547783,-999,16.301,17.18103,25.29303,0.165109,0.0003608908,795.5706,0,760,597,0.19152653,-999,15,1669,724,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210728319618_000482_zg_c12_o_q1_scimrefdiffimg.fits,1669319624415,1,Kulkarni,Fink,244.4402184,244.4401678,0.5857143,t17_f5_c3,44,482120144,3.3,15.7399396896,0.7959516,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.1186,0.1525,0.028,0.0626277,16.009,-999,-999,2.48641,15.8985,-999,-999,-999,-999,,19.588293,1.0,15.7718,19.101,20.5085,68,0,2276.9294,1109.3542,-0.0006146999999999,25.3185,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0362280608,0.0201512452,,,,,2021-07-28 07:40:15.997,2018-05-11 07:55:43.000,1173.9892707998,Hercules,0.4870662081699192,122.0,3.028709723542935,15.196855870402176,17.18103
71,Seyfert_1,0,21,0,0,0,0,0,0.843,0.19513889,0.728,0.16851851,1673273494415010009,1.872,15.279383,1.0,-0.0292429999999999,8.5421e-06,0.518,0.260588,6.0648624,6.0648804,20.294083,0.0843773,0.0633616,2.277206,6.2951813,0.9999957,d6_m7,-52.44799,76.86657,1.1579671,30,zg,482,1.4,0.5.1,4.32,f,2459427.7734954,2459427.7734954,2458343.66897,2458249.8303588,2458203.917662,17.3696,17.3733,0.026417,2.924482,16.547783,-999,16.301,17.343184,26.176184,0.031514,3.7186e-06,808.8742,0,764,601,0.06093145,-999,15,1673,1612,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210801273495_000482_zg_c12_o_q1_scimrefdiffimg.fits,1673273494415,1,Kulkarni,Fink,244.4401799,244.4401678,0.9,t17_f5_c3,44,482120144,3.3,18.6231441498,0.58694375,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0301,0.037,0.028,0.057507798,16.009,-999,-999,0.1643395,15.8985,-999,-999,-999,-999,,129.31456,1.0,15.7718,19.101,20.5085,9,0,2263.6257,1123.054,-5.18e-06,26.16,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0410115083,0.0215044565,0.443202,0.0876972952,0.0060682879,0.0162667592,2021-08-01 06:33:50.003,2018-05-11 07:55:43.000,1177.9431365998,Hercules,0.419494624450137,126.0,2.746598668539714,15.3030119870256,17.343184
72,Seyfert_1,0,20,0,0,0,0,0,0.759,0.278022,0.652,0.23882784,1676191684415010011,1.872,45.17001,0.987,-0.04374,5.2095e-06,0.527,0.267416,6.0648566,6.0648804,20.633026,0.09742405,0.037772488,2.3710546,6.204167,0.99992824,d6_m7,-83.84467,87.89065,1.1641104,30,zg,482,1.4,0.5.1,2.73,f,2459430.6916898,2459430.6916898,2458343.66897,2458249.8303588,2458203.917662,17.3163,17.3295,0.019597,3.316727,16.547783,-999,16.301,17.296703,26.307703,0.027325,2.3423e-06,759.8939,0,766,603,0.039600376,-999,15,1676,1637,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210804191667_000482_zg_c12_o_q1_scimrefdiffimg.fits,1676191684415,1,Kulkarni,Fink,244.4401541,244.4401678,0.8742856999999999,t17_f5_c3,44,482120144,3.3,49.1575012207,0.9103599,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0231,0.028,0.028,0.058348887,16.009,-999,-999,0.2469750999999999,15.8985,-999,-999,-999,-999,,171.73532,1.0,15.7718,19.101,20.5085,11,0,2312.6062,1137.3672,-3.2e-06,26.284,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0159279999,0.0280739372,,,,,2021-08-04 04:36:01.999,2018-05-11 07:55:43.000,1180.861331,Hercules,0.4378433923489752,129.0,2.610793310974103,15.358068771664868,17.296703
73,Seyfert_1,0,18,0,0,0,0,0,0.672,0.32780486,0.591,0.28829268,1681206074415010009,1.872,27.16377,0.989,-0.0414379999999999,5.7751e-06,0.525,0.267316,6.0648797,6.0648804,20.631016,0.062379852,0.10180333,2.3709786,6.1937118,0.9996184,d6_m7,-68.282265,121.16398,1.1370559,30,zg,482,1.4,0.5.1,2.05,f,2459435.7060764,2459435.7060764,2458343.66897,2458249.8303588,2458203.917662,17.317,17.2851,0.0015409999999999,3.3140166,16.547783,-999,16.301,17.315458,26.232458,0.028217,2.5948e-06,757.6237,0,768,605,0.101614416,-999,15,1681,1632,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210809206065_000482_zg_c12_o_q1_scimrefdiffimg.fits,1681206074415,1,Kulkarni,Fink,244.4401524,244.4401678,0.92285717,t17_f5_c3,44,482120144,3.3,26.2647838593,1.1603967,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0241,0.0281,0.028,0.0542686999999999,16.009,-999,-999,-0.2561736,15.8985,-999,-999,-999,-999,,189.44624,1.0,15.7718,19.101,20.5085,9,0,2314.8762,1114.6049,-3.55e-06,26.211,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0037402381,0.0158912572,0.38513,0.0781896887,-0.0073206942,0.0148113597,2021-08-09 04:56:45.001,2018-05-11 07:55:43.000,1185.8757175999,Hercules,0.4303450382057664,134.0,2.49672279563404,15.406574183778666,17.315458
74,Seyfert_1,0,16,0,0,0,0,0,0.644,0.30377358,0.595,0.2806604,1686193764415010009,1.872,28.334908,1.0,-0.040371,8.8243e-06,0.514,0.258715,6.0648973999999995,6.0648804,20.03267,0.08934876,0.16491108,2.37862,6.1807346,0.9999956,d6_m7,-39.271473,61.999226,1.082353,30,zg,482,1.4,0.5.1,2.12,f,2459440.6937616,2459440.6937616,2458343.66897,2458249.8303588,2458203.917662,17.387,17.3652,0.0444619999999999,2.6456695,16.547783,-999,16.301,17.342539,26.097538,0.032358,3.787e-06,742.8905,0,771,608,0.16442962,-999,15,1686,1588,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210814193692_000482_zg_c12_o_q1_scimrefdiffimg.fits,1686193764415,1,Kulkarni,Fink,244.4401495,244.4401678,0.9457143,t17_f5_c3,44,482120144,3.3,26.5287342072,1.1245836,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.039,0.0477,0.028,0.05804029,16.009,-999,-999,-0.217724,15.8985,-999,-999,-999,-999,,101.2707,0.99634814,15.7718,19.101,20.5085,9,0,2329.6096,1130.6058,-5.31e-06,26.076,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0054295728,0.0159310809,0.418656,0.0827611752,0.0067217554,0.0228272917,2021-08-14 04:39:01.002,2018-05-11 07:55:43.000,1190.8634028002,Hercules,0.4197439063816501,139.0,2.323840831071914,15.48448405446768,17.342538999999995
75,Seyfert_1,0,15,0,0,0,0,0,0.791,0.28763637,0.66,0.24,1689167994415010005,1.872,3.849394,0.983,-0.03011,3.71376e-05,0.478,0.2075509999999999,6.0648659,6.0648804,19.045431,0.12152339,0.10577888,2.428194,6.1422186,0.9999132,d6_m7,-17.917433,16.559484,1.1984849,30,zg,482,1.4,0.5.1,2.75,f,2459443.6679977,2459443.6679977,2458343.66897,2458249.8303588,2458203.917662,17.3195,17.3006,-0.071252,1.7259316,16.547783,-999,16.301,17.390753,25.972752,0.04303,1.246e-05,766.7643,0,773,610,0.10726768,-999,15,1689,1133,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210817167986_000482_zg_c12_o_q1_scimrefdiffimg.fits,1689167994415,1,Kulkarni,Fink,244.4401373,244.4401678,0.92714286,t17_f5_c3,44,482120144,3.3,19.4275684357,0.8679144400000001,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0842,0.1057,0.028,0.06198207,16.009,-999,-999,0.5447259,15.8985,-999,-999,-999,-999,,34.476917,0.99317056,15.7718,19.101,20.5085,5,0,2305.7356,1140.1962,-2.008e-05,25.958,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.016210549,0.0285499803,0.485625,0.0938400441,0.0225163698,0.0420684172,2021-08-17 04:01:55.001,2018-05-11 07:55:43.000,1193.8376389001,Hercules,0.4015122500079509,142.0,2.1602965521953177,15.5637165687178,17.390752999999997
76,Seyfert_1,0,15,0,0,0,0,0,0.722,0.34879228,0.642,0.31014493,1694161884415010006,1.872,7.731512,0.983,-0.056233,1.90869e-05,0.493,0.228179,6.0648855,6.0648804,19.47188,0.061816566,0.12279325,2.3745422,6.1881375,0.9979324,d6_m7,-23.586533,43.827248,1.1246105,30,zg,482,1.4,0.5.1,2.07,f,2459448.6618866,2459448.6618866,2458343.66897,2458249.8303588,2458203.917662,17.2465,17.2172,-0.0718,2.2253802,16.547783,-999,16.301,17.3183,26.2703,0.039734,7.0936e-06,771.4754,0,776,613,0.1225585999999999,-999,15,1694,1423,12,4,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210822161620_000482_zg_c12_o_q1_scimrefdiffimg.fits,1694161884415,1,Kulkarni,Fink,244.4401511,244.4401678,0.96,t17_f5_c3,44,482120144,3.3,16.1825733185,1.2237222,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0509,0.0629,0.028,0.050417446,16.009,-999,-999,-0.4614855,15.8985,-999,-999,-999,-999,,67.41378,0.98457146,15.7718,19.101,20.5085,6,0,2301.0247,1154.7465,-1.079e-05,26.243,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0145083324,0.0159991613,0.419634,0.0774496223,-0.0132143508,0.0243644436,2021-08-22 03:53:07.002,2018-05-11 07:55:43.000,1198.8315277998,Hercules,0.42922004920159,147.0,2.1080366224606237,15.590304621226515,17.3183
77,Seyfert_1,0,16,0,0,0,0,0,0.765,0.33116883,0.684,0.2961039,1696212624415010006,1.872,4.4451528,0.996,-0.0039629999999999,3.4394400000000004e-05,0.479,0.2083229999999999,6.0648835,6.0648804,19.116604,0.055175412,0.12733373,2.257276,6.3061147,0.9999751,d6_m7,-19.045918,16.932503,1.1184211,30,zg,482,1.4,0.5.1,2.31,f,2459450.7126273,2459450.7126273,2458343.66897,2458249.8303588,2458203.917662,17.3865,17.4015,-0.002499,1.7301048,16.547783,-999,16.301,17.389,25.898998,0.041637,1.16262e-05,807.2499,0,780,617,0.12511417,-999,15,1696,1161,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210824212627_000482_zg_c12_o_q1_scimrefdiffimg.fits,1696212624415,1,Kulkarni,Fink,244.440184,244.4401678,0.95428574,t17_f5_c3,44,482120144,3.3,18.2706241608,1.0791751,16.3563,-999,-999,0.16978,0.5,0.5,0.1,0.0808,0.1044,0.028,0.061191697,16.009,-999,-999,-0.6078538,15.8985,-999,-999,-999,-999,,35.97842,1.0,15.7718,19.101,20.5085,6,0,2265.25,1132.7888,-1.867e-05,25.896,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0344753483,0.0386623523,0.508452,0.0793562865,0.0433102049,0.0540715449,2021-08-24 05:06:10.999,2018-05-11 07:55:43.000,1200.8822685,Hercules,0.4021610443342117,149.0,1.958403018021858,15.670244825647464,17.389000000000003
66,Seyfert_1,0,12,0,0,0,0,0,1.201,0.3219839,1.163,0.31179625,1547402184415010001,2.744,5.4963865,0.971,0.103549,1.94106e-05,0.523,0.257137,6.0648595,6.0649029,18.920624,0.17005949,0.021826984,2.3430204,6.2307186,0.99988264,d6_m7,-28.08167,15.034063,1.0326741,30,zr,482,1.4,0.5.1,3.73,f,2459301.9021875,2459301.9021875,2458252.854722,2458249.8303588,2458198.939502,17.1403,17.151,0.121155,1.780324,16.547783,-999,15.671,17.019144,26.328144,0.048123,8.4802e-06,788.8487,0,513,361,0.021733528,-999,15,1547,1252,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210328402188_000482_zr_c12_o_q1_scimrefdiffimg.fits,1547402184415,1,Kulkarni,Fink,244.4401617,244.4401852,0.8257143,t17_f5_c3,44,482120244,3.3,32.1885490417,1.0674176,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0496,0.0633,0.037,0.08505256,16.009,-999,-999,1.635429,15.8985,-999,-999,-999,-999,,43.115734,1.0,15.7718,19.101,20.5085,1,0,2283.6514,1115.5118,-1.182e-05,26.385,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0024240596,0.0247902388,0.35305,0.1014223908,0.0047614931,0.0319479609,2021-03-28 09:39:09.000,2018-05-11 07:55:43.000,1052.0718287001,Hercules,0.5653825496483307,0.0,0.5653825496483307,17.019144000000004,17.019144000000004
67,Seyfert_1,0,11,0,0,0,0,0,0.683,0.40176472,0.633,0.37235293,1549424864415010001,2.744,14.248989,1.0,0.102306,7.3416e-06,0.527,0.266022,6.0649055,6.0649029,19.357258,0.08233159,0.18551321,2.3339164,6.2237716,0.99987626,d6_m7,-35.895996,31.940973,1.0789889,30,zr,482,1.4,0.5.1,1.7000000000000002,f,2459303.9248611,2459303.9248611,2458252.854722,2458249.8303588,2458198.939502,17.0683,17.0529,0.067215,2.2889574,16.547783,-999,15.671,17.001085,26.318085,0.03987,3.2998e-06,777.2178,0,515,363,0.18438949,-999,15,1549,1634,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210330424861_000482_zr_c12_o_q1_scimrefdiffimg.fits,1549424864415,1,Kulkarni,Fink,244.4401618,244.4401852,0.93142855,t17_f5_c3,44,482120244,3.3,9.4173078537,1.4317225,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0505,0.063,0.037,0.05245475,16.009,-999,-999,1.517769,15.8985,-999,-999,-999,-999,,67.83697,1.0,15.7718,19.101,20.5085,1,0,2295.2822,1137.7717,-4.52e-06,26.374,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0089282819,0.049403506,,,,,2021-03-30 10:11:47.999,2018-05-11 07:55:43.000,1054.0945023,Hercules,0.5748651748223954,2.0,0.5748651748223954,17.001084999999996,17.001084999999996
68,Seyfert_1,0,11,0,0,0,0,0,0.627,0.3445054999999999,0.599,0.32912087,1552475164415010007,2.744,63.495075,1.0,0.096942,4.5867000000000005e-06,0.527,0.265221,6.0649277,6.0649029,20.008522,0.11505873,0.26534313,2.3331745,6.222536,0.9994184,d6_m7,-60.765068,80.698296,1.0467446,30,zr,482,1.4,0.5.1,1.82,f,2459306.975162,2459306.975162,2458252.854722,2458249.8303588,2458198.939502,16.9351,16.8969,-0.009403,3.073423,16.547783,-999,15.671,16.944504,26.349503,0.034485,2.0564e-06,784.9473,0,518,366,0.26418534,-999,15,1552,1637,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210402475150_000482_zr_c12_o_q1_scimrefdiffimg.fits,1552475164415,1,Kulkarni,Fink,244.440162,244.4401852,0.9185714,t17_f5_c3,44,482120244,3.3,10.5063085556,1.2775322,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0279,0.0332,0.037,0.056982946,16.009,-999,-999,-0.3838631999999999,15.8985,-999,-999,-999,-999,,141.46336,0.9828086,15.7718,19.101,20.5085,7,0,2287.5527,1139.6091,-2.82e-06,26.404,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0185493175,0.0253910529,0.398952,0.0821657046,0.0093728913,0.0266530865,2021-04-02 11:24:13.997,2018-05-11 07:55:43.000,1057.1448031999,Hercules,0.6056174775464053,5.0,12.402059483017917,13.666265475029412,16.944504000000002
